//              Time(s)       Force[Z](Revolution:3)-ArfadaCaso1.iaa(N) Force[Y](Revolution:3)-ArfadaCaso1.iaa(N) Force[X](Revolution:3)-ArfadaCaso1.iaa(N) Force(Revolution:3)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:3)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:5)-ArfadaCaso1.iaa(N) Force[Y](Spherical:5)-ArfadaCaso1.iaa(N) Force[X](Spherical:5)-ArfadaCaso1.iaa(N) Force(Spherical:5)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:5)-ArfadaCaso1.iaa(N.mm) 
               0,29317       0,72493      -455,14900     98,36490      465,65800     92485,50000  -1289,12000   -6643,42000    92732,80000  -0,24253       465,52400    -0,00316       465,52400     0,00000       0,00000       0,00000       0,00000      
               0,29719       0,79731      -500,57800     108,13000     512,12400     101704,00000 -1417,06000   -7306,93000    101976,00000 -0,25087       511,98500    -0,00322       511,98600     0,00000       0,00000       0,00000       0,00000      
               0,30120       0,87223      -547,60500     118,25300     560,22800     111250,00000 -1549,69000   -7993,76000    111548,00000 -0,25928       560,08500    -0,00327       560,08500     0,00000       0,00000       0,00000       0,00000      
               0,30522       0,94606      -593,93500     128,23700     607,62100     120657,00000 -1680,51000   -8670,40000    120980,00000 -0,26742       607,47300    -0,00332       607,47300     0,00000      -0,00000       0,00000       0,00000      
               0,30923       1,02134      -641,18100     138,43100     655,95500     130252,00000 -1814,10000   -9360,39000    130601,00000 -0,27564       655,80200    -0,00336       655,80200     0,00000       0,00000       0,00000       0,00000      
               0,31325       1,09147      -685,18400     147,93483     700,97290     139191,00000 -1938,64000   -10003,00000   139564,00000 -0,28327       700,81543    -0,00341       700,81500     0,00000      -0,00000       0,00000       0,00000      
               0,31727       1,18040      -740,99000     159,99800     758,06800     150530,00000 -2096,73000   -10818,00000   150932,00000 -0,29293       757,90400    -0,00347       757,90400     0,00000       0,00000       0,00000       0,00000      
               0,32128       1,18041      -740,99000     159,99800     758,06800     150530,00000 -2096,73000   -10818,00000   150932,00000 -0,29293       757,90400    -0,00346       757,90400     0,00000       0,00000       0,00000       0,00000      
               0,32530       1,09150      -685,18400     147,93483     700,97290     139191,00000 -1938,64000   -10003,00000   139564,00000 -0,28327       700,81543    -0,00340       700,81500     0,00000       0,00000       0,00000       0,00000      
               0,32932       1,02139      -641,18100     138,43100     655,95500     130252,00000 -1814,09000   -9360,39000    130601,00000 -0,27564       655,80200    -0,00334       655,80200     0,00000      -0,00000       0,00000       0,00000      
