//              Time(s)       Force[Z](Revolution:2)-ArfadaCaso1.iaa(N) Force[Y](Revolution:2)-ArfadaCaso1.iaa(N) Force[X](Revolution:2)-ArfadaCaso1.iaa(N) Force(Revolution:2)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:2)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:9)-ArfadaCaso1.iaa(N) Force[Y](Spherical:9)-ArfadaCaso1.iaa(N) Force[X](Spherical:9)-ArfadaCaso1.iaa(N) Force(Spherical:9)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:9)-ArfadaCaso1.iaa(N.mm) 
               0,24498       0,66230      -415,49800     92,38140      425,64500     84899,30000   1466,51000    5983,84000    85122,60000  -0,20262       425,51800     0,00307       425,51825     0,00000       0,00002       0,00001       0,00002      
               0,24899       0,66284      -415,93500     92,14140      426,01944     84935,20000   1462,93000    5989,46000    85158,60000  -0,20642       425,89300     0,00309       425,89300     0,00000       0,00001       0,00000       0,00001      
               0,25301       0,66334      -416,34200     91,91280      426,36700     84965,40000   1459,51000    5994,69000    85189,10000  -0,20997       426,24100     0,00310       426,24100     0,00000       0,00001       0,00000       0,00001      
               0,25703       0,66380      -416,72000     91,69690      426,69000     84990,80000   1456,29000    5999,55000    85214,70000  -0,21324       426,56311     0,00311       426,56300     0,00000       0,00001       0,00000       0,00001      
               0,26104       0,66422      -417,06427     91,49410      426,98300     85011,30000   1453,25000    6003,97000    85235,40000  -0,21625       426,85600     0,00311       426,85600     0,00000       0,00001       0,00000       0,00001      
               0,26506       0,66460      -417,38800     91,30840      427,25900     85030,10000   1450,48000    6008,15000    85254,40000  -0,21900       427,13300     0,00311       427,13269     0,00000       0,00001       0,00000       0,00001      
               0,26908       0,66489      -417,64505     91,13070      427,47200     85038,30000   1447,81000    6011,42000    85262,80000  -0,22146       427,34600     0,00311       427,34600     0,00000       0,00001       0,00000       0,00001      
               0,27309       0,66535      -418,00000     90,99800      427,79100     85070,10000   1445,85000    6016,15000    85294,80000  -0,22368       427,66500     0,00310       427,66500     0,00000       0,00001       0,00000       0,00001      
               0,27711       0,66502      -417,85800     90,78100      427,60600     85004,50000   1442,53000    6013,76000    85229,20000  -0,22556       427,47900     0,00308       427,47900     0,00000       0,00001       0,00000       0,00001      
               0,28112       0,66733      -419,37100     90,94930      429,12000     85280,20000   1445,31000    6035,25000    85505,70000  -0,22743       428,99300     0,00307       428,99300     0,00000       0,00001       0,00000       0,00001      
